# ta-tb(ns)	counts	error
-3827833.937500	0	0.000000
-3827833.812500	0	0.000000
-3827833.687500	0	0.000000
-3827833.562500	0	0.000000
-3827833.437500	0	0.000000
-3827833.312500	0	0.000000
-3827833.187500	0	0.000000
-3827833.062500	0	0.000000
-3827832.937500	0	0.000000
-3827832.812500	0	0.000000
-3827832.687500	0	0.000000
-3827832.562500	0	0.000000
-3827832.437500	0	0.000000
-3827832.312500	0	0.000000
-3827832.187500	0	0.000000
-3827832.062500	0	0.000000
-3827831.937500	0	0.000000
-3827831.812500	0	0.000000
-3827831.687500	0	0.000000
-3827831.562500	0	0.000000
-3827831.437500	0	0.000000
-3827831.312500	0	0.000000
-3827831.187500	0	0.000000
-3827831.062500	0	0.000000
-3827830.937500	1	1.000000
-3827830.812500	0	0.000000
-3827830.687500	0	0.000000
-3827830.562500	0	0.000000
-3827830.437500	1	1.000000
-3827830.312500	0	0.000000
-3827830.187500	0	0.000000
-3827830.062500	0	0.000000
-3827829.937500	0	0.000000
-3827829.812500	0	0.000000
-3827829.687500	0	0.000000
-3827829.562500	0	0.000000
-3827829.437500	0	0.000000
-3827829.312500	0	0.000000
-3827829.187500	0	0.000000
-3827829.062500	0	0.000000
-3827828.937500	0	0.000000
-3827828.812500	0	0.000000
-3827828.687500	1	1.000000
-3827828.562500	0	0.000000
-3827828.437500	0	0.000000
-3827828.312500	0	0.000000
-3827828.187500	0	0.000000
-3827828.062500	0	0.000000
-3827827.937500	0	0.000000
-3827827.812500	0	0.000000
-3827827.687500	1	1.000000
-3827827.562500	0	0.000000
-3827827.437500	0	0.000000
-3827827.312500	0	0.000000
-3827827.187500	0	0.000000
-3827827.062500	0	0.000000
-3827826.937500	0	0.000000
-3827826.812500	1	1.000000
-3827826.687500	0	0.000000
-3827826.562500	1	1.000000
-3827826.437500	0	0.000000
-3827826.312500	1	1.000000
-3827826.187500	1	1.000000
-3827826.062500	1	1.000000
-3827825.937500	1	1.000000
-3827825.812500	0	0.000000
-3827825.687500	0	0.000000
-3827825.562500	0	0.000000
-3827825.437500	1	1.000000
-3827825.312500	0	0.000000
-3827825.187500	1	1.000000
-3827825.062500	0	0.000000
-3827824.937500	0	0.000000
-3827824.812500	0	0.000000
-3827824.687500	0	0.000000
-3827824.562500	1	1.000000
-3827824.437500	0	0.000000
-3827824.312500	0	0.000000
-3827824.187500	0	0.000000
-3827824.062500	0	0.000000
-3827823.937500	0	0.000000
-3827823.812500	0	0.000000
-3827823.687500	0	0.000000
-3827823.562500	0	0.000000
-3827823.437500	0	0.000000
-3827823.312500	1	1.000000
-3827823.187500	0	0.000000
-3827823.062500	0	0.000000
-3827822.937500	1	1.000000
-3827822.812500	0	0.000000
-3827822.687500	0	0.000000
-3827822.562500	0	0.000000
-3827822.437500	2	1.414214
-3827822.312500	0	0.000000
-3827822.187500	0	0.000000
-3827822.062500	1	1.000000
-3827821.937500	0	0.000000
-3827821.812500	0	0.000000
-3827821.687500	0	0.000000
-3827821.562500	0	0.000000
-3827821.437500	0	0.000000
-3827821.312500	0	0.000000
-3827821.187500	0	0.000000
-3827821.062500	0	0.000000
-3827820.937500	0	0.000000
-3827820.812500	0	0.000000
-3827820.687500	0	0.000000
-3827820.562500	0	0.000000
-3827820.437500	0	0.000000
-3827820.312500	1	1.000000
-3827820.187500	1	1.000000
-3827820.062500	0	0.000000
-3827819.937500	0	0.000000
-3827819.812500	0	0.000000
-3827819.687500	0	0.000000
-3827819.562500	1	1.000000
-3827819.437500	2	1.414214
-3827819.312500	0	0.000000
-3827819.187500	0	0.000000
-3827819.062500	0	0.000000
-3827818.937500	2	1.414214
-3827818.812500	1	1.000000
-3827818.687500	0	0.000000
-3827818.562500	0	0.000000
-3827818.437500	0	0.000000
-3827818.312500	0	0.000000
-3827818.187500	0	0.000000
-3827818.062500	0	0.000000
-3827817.937500	1	1.000000
-3827817.812500	0	0.000000
-3827817.687500	0	0.000000
-3827817.562500	0	0.000000
-3827817.437500	0	0.000000
-3827817.312500	0	0.000000
-3827817.187500	0	0.000000
-3827817.062500	0	0.000000
-3827816.937500	0	0.000000
-3827816.812500	0	0.000000
-3827816.687500	0	0.000000
-3827816.562500	0	0.000000
-3827816.437500	0	0.000000
-3827816.312500	1	1.000000
-3827816.187500	0	0.000000
-3827816.062500	0	0.000000
-3827815.937500	0	0.000000
-3827815.812500	0	0.000000
-3827815.687500	1	1.000000
-3827815.562500	0	0.000000
-3827815.437500	1	1.000000
-3827815.312500	0	0.000000
-3827815.187500	0	0.000000
-3827815.062500	0	0.000000
-3827814.937500	0	0.000000
-3827814.812500	1	1.000000
-3827814.687500	1	1.000000
-3827814.562500	0	0.000000
-3827814.437500	0	0.000000
-3827814.312500	0	0.000000
-3827814.187500	2	1.414214
-3827814.062500	0	0.000000
-3827813.937500	1	1.000000
-3827813.812500	0	0.000000
-3827813.687500	0	0.000000
-3827813.562500	0	0.000000
-3827813.437500	0	0.000000
-3827813.312500	0	0.000000
-3827813.187500	0	0.000000
-3827813.062500	0	0.000000
-3827812.937500	0	0.000000
-3827812.812500	0	0.000000
-3827812.687500	0	0.000000
-3827812.562500	0	0.000000
-3827812.437500	0	0.000000
-3827812.312500	0	0.000000
-3827812.187500	0	0.000000
-3827812.062500	1	1.000000
-3827811.937500	0	0.000000
-3827811.812500	1	1.000000
-3827811.687500	0	0.000000
-3827811.562500	0	0.000000
-3827811.437500	0	0.000000
-3827811.312500	0	0.000000
-3827811.187500	0	0.000000
-3827811.062500	0	0.000000
-3827810.937500	0	0.000000
-3827810.812500	0	0.000000
-3827810.687500	0	0.000000
-3827810.562500	1	1.000000
-3827810.437500	0	0.000000
-3827810.312500	0	0.000000
-3827810.187500	0	0.000000
-3827810.062500	0	0.000000
-3827809.937500	0	0.000000
-3827809.812500	0	0.000000
-3827809.687500	0	0.000000
-3827809.562500	1	1.000000
-3827809.437500	0	0.000000
-3827809.312500	0	0.000000
-3827809.187500	0	0.000000
-3827809.062500	0	0.000000
-3827808.937500	1	1.000000
-3827808.812500	0	0.000000
-3827808.687500	0	0.000000
-3827808.562500	0	0.000000
-3827808.437500	0	0.000000
-3827808.312500	1	1.000000
-3827808.187500	0	0.000000
-3827808.062500	0	0.000000
-3827807.937500	1	1.000000
-3827807.812500	0	0.000000
-3827807.687500	1	1.000000
-3827807.562500	0	0.000000
-3827807.437500	0	0.000000
-3827807.312500	0	0.000000
-3827807.187500	0	0.000000
-3827807.062500	0	0.000000
-3827806.937500	0	0.000000
-3827806.812500	1	1.000000
-3827806.687500	0	0.000000
-3827806.562500	0	0.000000
-3827806.437500	0	0.000000
-3827806.312500	0	0.000000
-3827806.187500	0	0.000000
-3827806.062500	1	1.000000
-3827805.937500	0	0.000000
-3827805.812500	0	0.000000
-3827805.687500	0	0.000000
-3827805.562500	0	0.000000
-3827805.437500	0	0.000000
-3827805.312500	0	0.000000
-3827805.187500	1	1.000000
-3827805.062500	0	0.000000
-3827804.937500	0	0.000000
-3827804.812500	0	0.000000
-3827804.687500	0	0.000000
-3827804.562500	0	0.000000
-3827804.437500	0	0.000000
-3827804.312500	0	0.000000
-3827804.187500	0	0.000000
-3827804.062500	0	0.000000
-3827803.937500	2	1.414214
-3827803.812500	1	1.000000
-3827803.687500	1	1.000000
-3827803.562500	1	1.000000
-3827803.437500	0	0.000000
-3827803.312500	0	0.000000
-3827803.187500	0	0.000000
-3827803.062500	1	1.000000
-3827802.937500	0	0.000000
-3827802.812500	1	1.000000
-3827802.687500	0	0.000000
-3827802.562500	0	0.000000
-3827802.437500	1	1.000000
-3827802.312500	0	0.000000
-3827802.187500	0	0.000000
-3827802.062500	0	0.000000
-3827801.937500	0	0.000000
-3827801.812500	0	0.000000
-3827801.687500	1	1.000000
-3827801.562500	0	0.000000
-3827801.437500	0	0.000000
-3827801.312500	0	0.000000
-3827801.187500	0	0.000000
-3827801.062500	0	0.000000
-3827800.937500	0	0.000000
-3827800.812500	0	0.000000
-3827800.687500	0	0.000000
-3827800.562500	0	0.000000
-3827800.437500	0	0.000000
-3827800.312500	0	0.000000
-3827800.187500	0	0.000000
-3827800.062500	0	0.000000
-3827799.937500	0	0.000000
-3827799.812500	1	1.000000
-3827799.687500	1	1.000000
-3827799.562500	0	0.000000
-3827799.437500	0	0.000000
-3827799.312500	0	0.000000
-3827799.187500	0	0.000000
-3827799.062500	1	1.000000
-3827798.937500	0	0.000000
-3827798.812500	0	0.000000
-3827798.687500	0	0.000000
-3827798.562500	1	1.000000
-3827798.437500	0	0.000000
-3827798.312500	0	0.000000
-3827798.187500	0	0.000000
-3827798.062500	0	0.000000
-3827797.937500	0	0.000000
-3827797.812500	0	0.000000
-3827797.687500	1	1.000000
-3827797.562500	0	0.000000
-3827797.437500	0	0.000000
-3827797.312500	0	0.000000
-3827797.187500	0	0.000000
-3827797.062500	0	0.000000
-3827796.937500	0	0.000000
-3827796.812500	0	0.000000
-3827796.687500	0	0.000000
-3827796.562500	0	0.000000
-3827796.437500	0	0.000000
-3827796.312500	0	0.000000
-3827796.187500	0	0.000000
-3827796.062500	1	1.000000
-3827795.937500	0	0.000000
-3827795.812500	1	1.000000
-3827795.687500	0	0.000000
-3827795.562500	0	0.000000
-3827795.437500	0	0.000000
-3827795.312500	1	1.000000
-3827795.187500	1	1.000000
-3827795.062500	0	0.000000
-3827794.937500	1	1.000000
-3827794.812500	0	0.000000
-3827794.687500	0	0.000000
-3827794.562500	0	0.000000
-3827794.437500	0	0.000000
-3827794.312500	0	0.000000
-3827794.187500	0	0.000000
-3827794.062500	0	0.000000
-3827793.937500	0	0.000000
-3827793.812500	0	0.000000
-3827793.687500	0	0.000000
-3827793.562500	1	1.000000
-3827793.437500	1	1.000000
-3827793.312500	0	0.000000
-3827793.187500	0	0.000000
-3827793.062500	0	0.000000
-3827792.937500	0	0.000000
-3827792.812500	0	0.000000
-3827792.687500	0	0.000000
-3827792.562500	1	1.000000
-3827792.437500	0	0.000000
-3827792.312500	0	0.000000
-3827792.187500	1	1.000000
-3827792.062500	0	0.000000
-3827791.937500	0	0.000000
-3827791.812500	0	0.000000
-3827791.687500	0	0.000000
-3827791.562500	0	0.000000
-3827791.437500	0	0.000000
-3827791.312500	0	0.000000
-3827791.187500	0	0.000000
-3827791.062500	0	0.000000
-3827790.937500	0	0.000000
-3827790.812500	0	0.000000
-3827790.687500	1	1.000000
-3827790.562500	0	0.000000
-3827790.437500	0	0.000000
-3827790.312500	0	0.000000
-3827790.187500	0	0.000000
-3827790.062500	0	0.000000
-3827789.937500	0	0.000000
-3827789.812500	0	0.000000
-3827789.687500	1	1.000000
-3827789.562500	0	0.000000
-3827789.437500	0	0.000000
-3827789.312500	0	0.000000
-3827789.187500	1	1.000000
-3827789.062500	1	1.000000
-3827788.937500	0	0.000000
-3827788.812500	0	0.000000
-3827788.687500	0	0.000000
-3827788.562500	0	0.000000
-3827788.437500	0	0.000000
-3827788.312500	0	0.000000
-3827788.187500	1	1.000000
-3827788.062500	1	1.000000
-3827787.937500	0	0.000000
-3827787.812500	0	0.000000
-3827787.687500	0	0.000000
-3827787.562500	0	0.000000
-3827787.437500	1	1.000000
-3827787.312500	0	0.000000
-3827787.187500	0	0.000000
-3827787.062500	0	0.000000
-3827786.937500	1	1.000000
-3827786.812500	0	0.000000
-3827786.687500	0	0.000000
-3827786.562500	0	0.000000
-3827786.437500	0	0.000000
-3827786.312500	0	0.000000
-3827786.187500	0	0.000000
-3827786.062500	0	0.000000
-3827785.937500	0	0.000000
-3827785.812500	0	0.000000
-3827785.687500	1	1.000000
-3827785.562500	0	0.000000
-3827785.437500	0	0.000000
-3827785.312500	0	0.000000
-3827785.187500	0	0.000000
-3827785.062500	0	0.000000
-3827784.937500	0	0.000000
-3827784.812500	1	1.000000
-3827784.687500	0	0.000000
-3827784.562500	0	0.000000
-3827784.437500	1	1.000000
-3827784.312500	1	1.000000
-3827784.187500	0	0.000000
-3827784.062500	0	0.000000
-3827783.937500	0	0.000000
-3827783.812500	0	0.000000
-3827783.687500	0	0.000000
-3827783.562500	1	1.000000
-3827783.437500	0	0.000000
-3827783.312500	0	0.000000
-3827783.187500	0	0.000000
-3827783.062500	1	1.000000
-3827782.937500	0	0.000000
-3827782.812500	0	0.000000
-3827782.687500	0	0.000000
-3827782.562500	0	0.000000
-3827782.437500	0	0.000000
-3827782.312500	0	0.000000
-3827782.187500	1	1.000000
-3827782.062500	1	1.000000
-3827781.937500	0	0.000000
-3827781.812500	0	0.000000
-3827781.687500	0	0.000000
-3827781.562500	0	0.000000
-3827781.437500	1	1.000000
-3827781.312500	0	0.000000
-3827781.187500	0	0.000000
-3827781.062500	0	0.000000
-3827780.937500	0	0.000000
-3827780.812500	0	0.000000
-3827780.687500	0	0.000000
-3827780.562500	0	0.000000
-3827780.437500	0	0.000000
-3827780.312500	1	1.000000
-3827780.187500	0	0.000000
-3827780.062500	0	0.000000
-3827779.937500	1	1.000000
-3827779.812500	0	0.000000
-3827779.687500	1	1.000000
-3827779.562500	0	0.000000
-3827779.437500	0	0.000000
-3827779.312500	0	0.000000
-3827779.187500	1	1.000000
-3827779.062500	0	0.000000
-3827778.937500	0	0.000000
-3827778.812500	0	0.000000
-3827778.687500	0	0.000000
-3827778.562500	1	1.000000
-3827778.437500	0	0.000000
-3827778.312500	0	0.000000
-3827778.187500	0	0.000000
-3827778.062500	0	0.000000
-3827777.937500	0	0.000000
-3827777.812500	0	0.000000
-3827777.687500	0	0.000000
-3827777.562500	0	0.000000
-3827777.437500	0	0.000000
-3827777.312500	0	0.000000
-3827777.187500	0	0.000000
-3827777.062500	0	0.000000
-3827776.937500	1	1.000000
-3827776.812500	0	0.000000
-3827776.687500	0	0.000000
-3827776.562500	0	0.000000
-3827776.437500	0	0.000000
-3827776.312500	1	1.000000
-3827776.187500	0	0.000000
-3827776.062500	1	1.000000
-3827775.937500	0	0.000000
-3827775.812500	0	0.000000
-3827775.687500	0	0.000000
-3827775.562500	0	0.000000
-3827775.437500	1	1.000000
-3827775.312500	0	0.000000
-3827775.187500	0	0.000000
-3827775.062500	0	0.000000
-3827774.937500	1	1.000000
-3827774.812500	0	0.000000
-3827774.687500	0	0.000000
-3827774.562500	1	1.000000
-3827774.437500	1	1.000000
-3827774.312500	0	0.000000
-3827774.187500	0	0.000000
-3827774.062500	0	0.000000
-3827773.937500	0	0.000000
-3827773.812500	0	0.000000
-3827773.687500	0	0.000000
-3827773.562500	1	1.000000
-3827773.437500	0	0.000000
-3827773.312500	0	0.000000
-3827773.187500	0	0.000000
-3827773.062500	0	0.000000
-3827772.937500	0	0.000000
-3827772.812500	0	0.000000
-3827772.687500	0	0.000000
-3827772.562500	0	0.000000
-3827772.437500	1	1.000000
-3827772.312500	0	0.000000
-3827772.187500	0	0.000000
-3827772.062500	0	0.000000
-3827771.937500	0	0.000000
-3827771.812500	1	1.000000
-3827771.687500	0	0.000000
-3827771.562500	0	0.000000
-3827771.437500	0	0.000000
-3827771.312500	0	0.000000
-3827771.187500	0	0.000000
-3827771.062500	0	0.000000
-3827770.937500	0	0.000000
-3827770.812500	0	0.000000
-3827770.687500	0	0.000000
-3827770.562500	0	0.000000
-3827770.437500	1	1.000000
-3827770.312500	0	0.000000
-3827770.187500	0	0.000000
-3827770.062500	0	0.000000
-3827769.937500	0	0.000000
-3827769.812500	0	0.000000
-3827769.687500	0	0.000000
-3827769.562500	1	1.000000
-3827769.437500	1	1.000000
-3827769.312500	0	0.000000
-3827769.187500	0	0.000000
-3827769.062500	0	0.000000
-3827768.937500	0	0.000000
-3827768.812500	0	0.000000
-3827768.687500	0	0.000000
-3827768.562500	0	0.000000
-3827768.437500	0	0.000000
-3827768.312500	0	0.000000
-3827768.187500	0	0.000000
-3827768.062500	1	1.000000
-3827767.937500	0	0.000000
-3827767.812500	0	0.000000
-3827767.687500	0	0.000000
-3827767.562500	0	0.000000
-3827767.437500	0	0.000000
-3827767.312500	0	0.000000
-3827767.187500	1	1.000000
-3827767.062500	0	0.000000
-3827766.937500	0	0.000000
-3827766.812500	0	0.000000
-3827766.687500	1	1.000000
-3827766.562500	1	1.000000
-3827766.437500	0	0.000000
-3827766.312500	0	0.000000
-3827766.187500	0	0.000000
-3827766.062500	0	0.000000
-3827765.937500	0	0.000000
-3827765.812500	0	0.000000
-3827765.687500	0	0.000000
-3827765.562500	0	0.000000
-3827765.437500	0	0.000000
-3827765.312500	0	0.000000
-3827765.187500	0	0.000000
-3827765.062500	0	0.000000
-3827764.937500	0	0.000000
-3827764.812500	0	0.000000
-3827764.687500	0	0.000000
-3827764.562500	0	0.000000
-3827764.437500	0	0.000000
-3827764.312500	0	0.000000
-3827764.187500	0	0.000000
-3827764.062500	0	0.000000
-3827763.937500	0	0.000000
-3827763.812500	0	0.000000
-3827763.687500	0	0.000000
-3827763.562500	0	0.000000
-3827763.437500	2	1.414214
-3827763.312500	0	0.000000
-3827763.187500	1	1.000000
-3827763.062500	0	0.000000
-3827762.937500	0	0.000000
-3827762.812500	1	1.000000
-3827762.687500	0	0.000000
-3827762.562500	0	0.000000
-3827762.437500	0	0.000000
-3827762.312500	0	0.000000
-3827762.187500	0	0.000000
-3827762.062500	0	0.000000
-3827761.937500	0	0.000000
-3827761.812500	0	0.000000
-3827761.687500	1	1.000000
-3827761.562500	0	0.000000
-3827761.437500	1	1.000000
-3827761.312500	1	1.000000
-3827761.187500	0	0.000000
-3827761.062500	1	1.000000
-3827760.937500	0	0.000000
-3827760.812500	0	0.000000
-3827760.687500	0	0.000000
-3827760.562500	0	0.000000
-3827760.437500	0	0.000000
-3827760.312500	0	0.000000
-3827760.187500	0	0.000000
-3827760.062500	0	0.000000
-3827759.937500	0	0.000000
-3827759.812500	0	0.000000
-3827759.687500	0	0.000000
-3827759.562500	0	0.000000
-3827759.437500	0	0.000000
-3827759.312500	1	1.000000
-3827759.187500	1	1.000000
-3827759.062500	0	0.000000
-3827758.937500	0	0.000000
-3827758.812500	0	0.000000
-3827758.687500	1	1.000000
-3827758.562500	0	0.000000
-3827758.437500	0	0.000000
-3827758.312500	0	0.000000
-3827758.187500	0	0.000000
-3827758.062500	0	0.000000
-3827757.937500	0	0.000000
-3827757.812500	0	0.000000
-3827757.687500	0	0.000000
-3827757.562500	0	0.000000
-3827757.437500	0	0.000000
-3827757.312500	0	0.000000
-3827757.187500	0	0.000000
-3827757.062500	1	1.000000
-3827756.937500	1	1.000000
-3827756.812500	0	0.000000
-3827756.687500	0	0.000000
-3827756.562500	0	0.000000
-3827756.437500	0	0.000000
-3827756.312500	0	0.000000
-3827756.187500	0	0.000000
-3827756.062500	0	0.000000
-3827755.937500	0	0.000000
-3827755.812500	0	0.000000
-3827755.687500	0	0.000000
-3827755.562500	0	0.000000
-3827755.437500	2	1.414214
-3827755.312500	0	0.000000
-3827755.187500	0	0.000000
-3827755.062500	1	1.000000
-3827754.937500	0	0.000000
-3827754.812500	0	0.000000
-3827754.687500	0	0.000000
-3827754.562500	0	0.000000
-3827754.437500	0	0.000000
-3827754.312500	0	0.000000
-3827754.187500	0	0.000000
-3827754.062500	0	0.000000
-3827753.937500	0	0.000000
-3827753.812500	0	0.000000
-3827753.687500	0	0.000000
-3827753.562500	1	1.000000
-3827753.437500	0	0.000000
-3827753.312500	1	1.000000
-3827753.187500	0	0.000000
-3827753.062500	0	0.000000
-3827752.937500	2	1.414214
-3827752.812500	0	0.000000
-3827752.687500	0	0.000000
-3827752.562500	1	1.000000
-3827752.437500	0	0.000000
-3827752.312500	0	0.000000
-3827752.187500	0	0.000000
-3827752.062500	0	0.000000
-3827751.937500	0	0.000000
-3827751.812500	0	0.000000
-3827751.687500	0	0.000000
-3827751.562500	0	0.000000
-3827751.437500	0	0.000000
-3827751.312500	0	0.000000
-3827751.187500	0	0.000000
-3827751.062500	0	0.000000
-3827750.937500	0	0.000000
-3827750.812500	1	1.000000
-3827750.687500	0	0.000000
-3827750.562500	0	0.000000
-3827750.437500	0	0.000000
-3827750.312500	1	1.000000
-3827750.187500	1	1.000000
-3827750.062500	0	0.000000
-3827749.937500	0	0.000000
-3827749.812500	0	0.000000
-3827749.687500	0	0.000000
-3827749.562500	0	0.000000
-3827749.437500	0	0.000000
-3827749.312500	0	0.000000
-3827749.187500	0	0.000000
-3827749.062500	0	0.000000
-3827748.937500	0	0.000000
-3827748.812500	0	0.000000
-3827748.687500	0	0.000000
-3827748.562500	0	0.000000
-3827748.437500	0	0.000000
-3827748.312500	0	0.000000
-3827748.187500	0	0.000000
-3827748.062500	0	0.000000
-3827747.937500	0	0.000000
-3827747.812500	1	1.000000
-3827747.687500	0	0.000000
-3827747.562500	0	0.000000
-3827747.437500	1	1.000000
-3827747.312500	0	0.000000
-3827747.187500	0	0.000000
-3827747.062500	0	0.000000
-3827746.937500	1	1.000000
-3827746.812500	1	1.000000
-3827746.687500	2	1.414214
-3827746.562500	0	0.000000
-3827746.437500	0	0.000000
-3827746.312500	0	0.000000
-3827746.187500	0	0.000000
-3827746.062500	0	0.000000
-3827745.937500	2	1.414214
-3827745.812500	0	0.000000
-3827745.687500	0	0.000000
-3827745.562500	0	0.000000
-3827745.437500	0	0.000000
-3827745.312500	0	0.000000
-3827745.187500	0	0.000000
-3827745.062500	0	0.000000
-3827744.937500	0	0.000000
-3827744.812500	0	0.000000
-3827744.687500	0	0.000000
-3827744.562500	0	0.000000
-3827744.437500	0	0.000000
-3827744.312500	0	0.000000
-3827744.187500	0	0.000000
-3827744.062500	0	0.000000
-3827743.937500	1	1.000000
-3827743.812500	0	0.000000
-3827743.687500	0	0.000000
-3827743.562500	1	1.000000
-3827743.437500	0	0.000000
-3827743.312500	1	1.000000
-3827743.187500	0	0.000000
-3827743.062500	0	0.000000
-3827742.937500	0	0.000000
-3827742.812500	0	0.000000
-3827742.687500	0	0.000000
-3827742.562500	0	0.000000
-3827742.437500	0	0.000000
-3827742.312500	0	0.000000
-3827742.187500	0	0.000000
-3827742.062500	0	0.000000
-3827741.937500	0	0.000000
-3827741.812500	1	1.000000
-3827741.687500	0	0.000000
-3827741.562500	0	0.000000
-3827741.437500	0	0.000000
-3827741.312500	0	0.000000
-3827741.187500	1	1.000000
-3827741.062500	1	1.000000
-3827740.937500	0	0.000000
-3827740.812500	0	0.000000
-3827740.687500	0	0.000000
-3827740.562500	0	0.000000
-3827740.437500	0	0.000000
-3827740.312500	0	0.000000
-3827740.187500	1	1.000000
-3827740.062500	0	0.000000
-3827739.937500	0	0.000000
-3827739.812500	0	0.000000
-3827739.687500	0	0.000000
-3827739.562500	0	0.000000
-3827739.437500	0	0.000000
-3827739.312500	0	0.000000
-3827739.187500	0	0.000000
-3827739.062500	0	0.000000
-3827738.937500	0	0.000000
-3827738.812500	0	0.000000
-3827738.687500	0	0.000000
-3827738.562500	0	0.000000
-3827738.437500	0	0.000000
-3827738.312500	0	0.000000
-3827738.187500	1	1.000000
-3827738.062500	0	0.000000
-3827737.937500	0	0.000000
-3827737.812500	0	0.000000
-3827737.687500	0	0.000000
-3827737.562500	0	0.000000
-3827737.437500	0	0.000000
-3827737.312500	0	0.000000
-3827737.187500	0	0.000000
-3827737.062500	0	0.000000
-3827736.937500	1	1.000000
-3827736.812500	0	0.000000
-3827736.687500	0	0.000000
-3827736.562500	0	0.000000
-3827736.437500	0	0.000000
-3827736.312500	0	0.000000
-3827736.187500	0	0.000000
-3827736.062500	0	0.000000
-3827735.937500	0	0.000000
-3827735.812500	0	0.000000
-3827735.687500	0	0.000000
-3827735.562500	0	0.000000
-3827735.437500	0	0.000000
-3827735.312500	1	1.000000
-3827735.187500	0	0.000000
-3827735.062500	0	0.000000
-3827734.937500	1	1.000000
-3827734.812500	0	0.000000
-3827734.687500	0	0.000000
-3827734.562500	0	0.000000
-3827734.437500	0	0.000000
-3827734.312500	1	1.000000
-3827734.187500	0	0.000000
-3827734.062500	1	1.000000
-3827733.937500	0	0.000000
-3827733.812500	1	1.000000
-3827733.687500	0	0.000000
-3827733.562500	0	0.000000
-3827733.437500	0	0.000000
-3827733.312500	0	0.000000
-3827733.187500	0	0.000000
-3827733.062500	0	0.000000
-3827732.937500	0	0.000000
-3827732.812500	1	1.000000
-3827732.687500	0	0.000000
-3827732.562500	0	0.000000
-3827732.437500	1	1.000000
-3827732.312500	0	0.000000
-3827732.187500	0	0.000000
-3827732.062500	1	1.000000
-3827731.937500	1	1.000000
-3827731.812500	0	0.000000
-3827731.687500	0	0.000000
-3827731.562500	0	0.000000
-3827731.437500	0	0.000000
-3827731.312500	1	1.000000
-3827731.187500	0	0.000000
-3827731.062500	0	0.000000
-3827730.937500	1	1.000000
-3827730.812500	0	0.000000
-3827730.687500	0	0.000000
-3827730.562500	0	0.000000
-3827730.437500	0	0.000000
-3827730.312500	0	0.000000
-3827730.187500	2	1.414214
-3827730.062500	0	0.000000
-3827729.937500	0	0.000000
-3827729.812500	0	0.000000
-3827729.687500	0	0.000000
-3827729.562500	0	0.000000
-3827729.437500	1	1.000000
-3827729.312500	0	0.000000
-3827729.187500	0	0.000000
-3827729.062500	0	0.000000
-3827728.937500	0	0.000000
-3827728.812500	0	0.000000
-3827728.687500	0	0.000000
-3827728.562500	0	0.000000
-3827728.437500	0	0.000000
-3827728.312500	0	0.000000
-3827728.187500	0	0.000000
-3827728.062500	0	0.000000
-3827727.937500	1	1.000000
-3827727.812500	0	0.000000
-3827727.687500	1	1.000000
-3827727.562500	0	0.000000
-3827727.437500	0	0.000000
-3827727.312500	0	0.000000
-3827727.187500	0	0.000000
-3827727.062500	0	0.000000
-3827726.937500	1	1.000000
-3827726.812500	0	0.000000
-3827726.687500	0	0.000000
-3827726.562500	0	0.000000
-3827726.437500	0	0.000000
-3827726.312500	0	0.000000
-3827726.187500	0	0.000000
-3827726.062500	0	0.000000
-3827725.937500	2	1.414214
-3827725.812500	0	0.000000
-3827725.687500	0	0.000000
-3827725.562500	0	0.000000
-3827725.437500	0	0.000000
-3827725.312500	0	0.000000
-3827725.187500	0	0.000000
-3827725.062500	1	1.000000
-3827724.937500	1	1.000000
-3827724.812500	0	0.000000
-3827724.687500	0	0.000000
-3827724.562500	1	1.000000
-3827724.437500	0	0.000000
-3827724.312500	0	0.000000
-3827724.187500	0	0.000000
-3827724.062500	0	0.000000
-3827723.937500	1	1.000000
-3827723.812500	0	0.000000
-3827723.687500	0	0.000000
-3827723.562500	0	0.000000
-3827723.437500	0	0.000000
-3827723.312500	1	1.000000
-3827723.187500	0	0.000000
-3827723.062500	0	0.000000
-3827722.937500	0	0.000000
-3827722.812500	0	0.000000
-3827722.687500	0	0.000000
-3827722.562500	0	0.000000
-3827722.437500	0	0.000000
-3827722.312500	0	0.000000
-3827722.187500	1	1.000000
-3827722.062500	0	0.000000
-3827721.937500	0	0.000000
-3827721.812500	0	0.000000
-3827721.687500	0	0.000000
-3827721.562500	0	0.000000
-3827721.437500	1	1.000000
-3827721.312500	0	0.000000
-3827721.187500	0	0.000000
-3827721.062500	0	0.000000
-3827720.937500	0	0.000000
-3827720.812500	0	0.000000
-3827720.687500	0	0.000000
-3827720.562500	0	0.000000
-3827720.437500	0	0.000000
-3827720.312500	0	0.000000
-3827720.187500	0	0.000000
-3827720.062500	0	0.000000
-3827719.937500	0	0.000000
-3827719.812500	0	0.000000
-3827719.687500	0	0.000000
-3827719.562500	0	0.000000
-3827719.437500	0	0.000000
-3827719.312500	0	0.000000
-3827719.187500	0	0.000000
-3827719.062500	1	1.000000
-3827718.937500	1	1.000000
-3827718.812500	0	0.000000
-3827718.687500	0	0.000000
-3827718.562500	0	0.000000
-3827718.437500	0	0.000000
-3827718.312500	0	0.000000
-3827718.187500	0	0.000000
-3827718.062500	0	0.000000
-3827717.937500	0	0.000000
-3827717.812500	0	0.000000
-3827717.687500	0	0.000000
-3827717.562500	0	0.000000
